codigo,titulo,autor,descricao,preco,link_livro,link_pdf,link_epub,tem_versao_imprimivel
ssals,Una poderosa Salvación,Carlos Spurgeon,"Estos sermones, predicados por el Príncipe de los Predicadores, Charles Haddon Spurgeon, forman la colección 
Una poderosa Salvación
, con la cual pretendemos llevar a todos los lectores una herramienta para entender la Doctrina de la Salvación, incluida en ella, una magistral exposición acerca del Libre albedrío y las Doctrinas de la Gracia, como se les ha llamado históricamente.
 
Las Doctrinas de la Gracia, conocidas en inglés por su acróstico TULIP (Total depravity; Unconditional election; Limited atonement; Irresistible grace or effectual calling y Preservation of the saints) son la base de la fe reformada: 
 
1. Depravación total o Incapacidad humana
: La total pecaminosidad del hombre para buscar a Dios y hacer el bien según Él.
 
2. Elección incondicional
: La elección soberana incondicional de Dios para salvar a particulares pecadores indignos. 
 
3. Redención particular o Expiación limitada
: El sacrificio expiatorio eficaz de Cristo por los pecados de su pueblo. 
 
4. Llamamiento eficaz o Gracia irresistible
. Por lo cual, aquellos que Dios ha escogido para salvación vendrán indefectiblemente a Cristo, a través del llamado del Evangelio, pues es Dios quien los lleva a creer. 
 
5. Perseverancia o Preservación final de los santos
: Su pueblo, aquellos que han sido escogidos, llamados y justificados, también son guardados o preservados en la fe para que perseveren en la obediencia hasta el final de sus vidas por el poder de Dios; para que crezcan continuamente en santificación y estos nunca se perderán para siempre ni se apartarán para apostasía. 
 
Es el propósito de este libro entonces, que el lector pueda reconocer la inmensa gracia que Dios ha tenido para con nosotros al darnos un poderoso Salvador.",3.95,https://www.chapellibrary.org/book/ssals/,https://www.chapellibrary.org/api/books/download?code=ssals&format=pdf,https://www.chapellibrary.org/api/books/download?code=ssals&format=epub,SIM
rdepfgs,Depravación radical,Autor Desconhecido,"Ofrecemos este número de Portavoz de la gracia: 
La depravación radical
. Arthur Pink nos introduce a este pesado tema haciendo la pregunta: ""¿Es el hombre una criatura total y completamente depravada por naturaleza?"" Thomas Reade luego nos cuenta sobre las consecuencias mortales y los frutos amargos de la caída de Adán: en Adán todos mueren. Luego consideramos la útil encuesta de Joel Beeke sobre la doctrina de la depravación humana. Un segundo artículo de Thomas Reade nos lleva a una dolorosa verdad: el corazón del hombre es malvado. Pero él no nos deja allí: nos lleva al bendito Hijo de Dios para su liberación. John Owen describe con gran claridad el estado depravado y corrupto de la mente del hombre y nos enseña que el único remedio para esta gran oscuridad es el nuevo nacimiento: ""Debes nacer de nuevo"". Loraine Boettner explica el alcance y los efectos del pecado original, lo que resulta en la incapacidad humana en los asuntos de la salvación. ¿Cuál es nuestra verdadera condición espiritual fuera de Cristo? Charles Spurgeon declara que estamos legal, espiritualmente y eternamente muertos. ¡Sin embargo, también nos dice que podemos estar legal, espiritualmente, eternamente vivos por la fe en Jesucristo el Hijo! Luego escuchamos de John Flavel que en misericordia, gracia y amor, Dios atrae a los pecadores a Jesucristo, de manera gradual, adecuada, poderosa, efectiva y finalmente. ¡Eso sí que es una buena noticia! J. C. Ryle cierra nuestro tema haciendo una pregunta penetrante: ""¿Estás vivo o muerto?"" Cada uno de nosotros, queridos lectores, debemos responder a esa pregunta. Debes. No podemos cambiarnos a nosotros mismos; otros no pueden cambiarnos; pero Dios Todopoderoso puede. Hace que las almas muertas vivan por medio de Jesucristo. ¡Oh, predicalo, pastores! ¡Créanlo, lectores! ¡Proclamemos la vida eterna en Jesucristo a corazones radicalmente depravados en todo el mundo!",1.78,https://www.chapellibrary.org/book/rdepfgs/,https://www.chapellibrary.org/api/books/download?code=rdepfgs&format=pdf,https://www.chapellibrary.org/api/books/download?code=rdepfgs&format=epub,SIM
aogos,Atributos de Dios,Arthur W. Pink,"Los Atributos de Dios se ha apreciado como un clásico cristiano. A diferencia de otros libros más devocionales, Pink considera la evidencia bíblica de cada uno de los atributos de Dios y brinda una visión profunda de Su carácter y naturaleza. Cada capítulo exalta a Dios y da una mejor comprensión de nuestro Señor soberano.",3.54,https://www.chapellibrary.org/book/aogos/,https://www.chapellibrary.org/api/books/download?code=aogos&format=pdf,https://www.chapellibrary.org/api/books/download?code=aogos&format=epub,SIM
bsurs,Asegúrate,Anonymous,"Este mensaje está escrito para cualquier persona, joven o vieja, que piense o crea que estará en el cielo. Por favor toma en cuenta lo siguiente con prudencia ya que podría marcar una diferencia para ti para toda la eternidad.",0.09,https://www.chapellibrary.org/book/bsurs/,https://www.chapellibrary.org/api/books/download?code=bsurs&format=pdf,,SIM
dgles,¿Ama Dios a todos?,Arthur W. Pink,"Al examinar Juan 3:16 y 2 Pedro 3:9, Arthur Pink demuestra que en las Escrituras entendemos que Dios ama a Sus propios elegidos. Si bien Dios muestra misericordia y compasión comunes a todos los perdidos en el mundo, Su amor en Cristo está reservado para aquellos que ha redimido y salvará para Su gloria eterna.",0.52,https://www.chapellibrary.org/book/dgles/,https://www.chapellibrary.org/api/books/download?code=dgles&format=pdf,https://www.chapellibrary.org/api/books/download?code=dgles&format=epub,SIM
tgodfgs,El Dios Trino,Autor Desconhecido,"Presentamos este número de Portavoz de la Gracia: 
El Dios Trino
. Tocar este tema es pisar suelo santo, uno que no podemos tomar con ligereza. Esta doctrina constituye la verdad fundamental de nuestra fe y por lo tanto requiere lectura y estudio paciente y cuidadoso. Podemos declarar el corazón de la doctrina usando la sencilla frase de Calvino —“en la esencia única de Dios hay una trinidad de personas”— pero comprender las profundidades de nuestro Creador y Soberano infinito y santo escapa a nuestra capacidad humana. Por eso hemos tratado de ofrecer artículos comprensibles, agregando abundante información técnica en las notas de pie de página para los que quieran profundizar en el tema.
 
Loraine Boettner nos presenta este tema majestuoso contemplando la inconmensurable altura, profundidad, extensión y alcance del misterio del Trino Dios, destacando que es la marca distintiva del cristianismo. William S. Plumer luego nos da una provechosa perspectiva general de los temas fundamentales relacionados con la Trinidad. Acto seguido, Wilhelmus á Brakel nos adentra significativamente en el misterio, explicando el concepto de tres personas dentro de una esencia. Boettner nos ayuda luego con dos artículos más —una exposición comprensible de la doctrina misma, seguida por el tema controversial del orden y la subordinación dentro de la Trinidad. A. W. Pink nos ayuda a ver que esta doctrina es la base de toda enseñanza del Nuevo Testamento. Y, a pesar de su profundidad y dificultad, á Brakel nos explica por qué es esta doctrina realmente beneficiosa para el pueblo de Dios. Esto lleva a la discusión de John Owen sobre la comunicación de cada miembro de la Santísima Trinidad: Padre, Hijo y Espíritu Santo. Por último, Charles Spurgeon se aboca a corregir la idea errada de que Jesucristo es nuestro Salvador a exclusión de Dios el Padre y Dios el Espíritu Santo. Su intención es que comprendamos que el perdón de nuestros pecados y el don de vida eterna son totalmente trinitarios. Y de todo corazón nos llama a creerlo.",1.78,https://www.chapellibrary.org/book/tgodfgs/,https://www.chapellibrary.org/api/books/download?code=tgodfgs&format=pdf,https://www.chapellibrary.org/api/books/download?code=tgodfgs&format=epub,SIM
sogos,La soberanía de Dios,Arthur W. Pink,"“Las condiciones actuales piden a gritos un nuevo examen y una nueva presentación de la omnipotencia de Dios, la suficiencia de Dios, la soberanía de Dios. Desde cada púlpito en la tierra, es nece-sario proclamar con voz tronante, que Dios todavía vive, que Dios aún observa, que Dios todavía reina. La fe está ahora en el crisol, está siendo probada por el fuego, y no hay un lugar de descanso fijo y suficiente para el corazón y la mente, sino en el Trono de Dios. Lo que se necesita ahora, más que nunca, es una presentación constructiva, positiva y completa de la Divinidad de Dios”.
—de la Introducción
 
© Copyright 2018 la Iglesia Bautista Reformada la Gracia de Dios en Medellín, Colombia, y el Seminario Reformado Latinoamericano SRL Medellín, Colombia (http://caractercristiano.org). Publicado originalmente en inglés bajo el título The Sovereignty of God por Arthur Pink. 
 
Traducción: Pablo Aguirre. Edición y revisión: Julio C. Benítez. 
 
Prohibida la reproducción total o parcial de este libro. 
 
Reproducido por Chapel Library con permiso de la Iglesia Bautista Reformada la Gracia de Dios en Medellín (
http://caractercristiano.org
).",9.15,https://www.chapellibrary.org/book/sogos/,https://www.chapellibrary.org/api/books/download?code=sogos&format=pdf,https://www.chapellibrary.org/api/books/download?code=sogos&format=epub,SIM
airas,¿Soy realmente un cristiano?,Thomas Boston,"Publicado originalmente en inglés bajo el título 
Am I Really a Christian?
 Este folleto contiene extractos seleccionados de 
Human Nature in Its Fourfold State
, modernizadas para facilitar su comprensión al lector de hoy en día. Jeffrey T. Riddle, pastor de la Iglesia Bautista Reformada de Cristo en Charlottesville, Virginia, proporcionó la abstracción y la modernización.",0.43,https://www.chapellibrary.org/book/airas/,https://www.chapellibrary.org/api/books/download?code=airas&format=pdf,https://www.chapellibrary.org/api/books/download?code=airas&format=epub,SIM
sickfgs,La enfermedad,Autor Desconhecido,"Le ofrecemos esta edición de Portavoz de la Gracia cuyo tema es “La enfermedad”. J. C. Ryle presenta este importante tema declarando que la enfermedad es universal, y explica por qué. Luego Arthur W. Pink describe al don de la salud como un bien inapreciable. Philip B. Power nos dice cómo aplicar a nuestra enfermedad las maravillosas consolaciones de Dios en Cristo. ¿Usa usted sabiamente el tiempo cuando está enfermo? Thomas Boston nos da las razones bíblicas para qué y por qué hacerlo. Christopher Bogosh, autor contemporáneo, llama a los cristianos a replantear nuestro concepto de la medicina moderna. Nos explica cómo usar el medicamento de Dios: la oración. En un artículo realmente sugestivo, John D. Wells, revela por qué el lecho del enfermo no es favorable para encontrar la vida eterna. Luego, el puritano George Swinnock nos recuerda nuestro deber bíblico de visitar y ministrar a los enfermos: ¡no es el deber solo del pastor sino una acción que Cristo mencionará para todos en el Día del Juicio! En un segundo artículo, Ryle hace preguntas difíciles y apela fuertemente a nuestra conciencia respecto de los deberes bíblicos que nos corresponden a fin de ayudarnos a estar preparados para honrar a Cristo, examinarnos a nosotros mismos ante Cristo y a tener comunión con él en nuestros tiempos de enfermedad. Por último, en mi opinión, ningún escritor sin inspiración incorpora la dulzura de Cristo al tema de la enfermedad con tanta belleza como Charles Spurgeon. Y nos exhorta diciendo: “Si Jesús te ama y estás enfermo, deja que todo el mundo vea cómo glorificar a Dios con tu enfermedad”. ¿Lo creemos? De hecho, Dios usa la enfermedad para bien del perdido y en su pueblo para su gloria. Cristo ama a su pueblo, especialmente en sus tiempos de enfermedad. Oramos que durante este tiempo extraordinario de padecimiento en nuestro mundo, encuentre usted en este PORTAVOZ una guía bíblica y segura que lo lleve al arrepentimiento y para honrar a Cristo en nuestros tiempos de enfermedad. ¡Sea su lecho de enfermo un lugar santo de comunión con Jesucristo el Gran Médico! Él cura también la enfermedad del pecado.",1.78,https://www.chapellibrary.org/book/sickfgs/,https://www.chapellibrary.org/api/books/download?code=sickfgs&format=pdf,https://www.chapellibrary.org/api/books/download?code=sickfgs&format=epub,SIM
sancfgs,La santificación,Autor Desconhecido,"¿Qué es “santificación”? ¿Es una cualidad o posición? ¿Es la santificación algo legal o experimental? Es decir: “¿Es algo que el creyente tiene en Cristo o en él mismo? ¿Es absoluta o relativa?”. Con lo que queremos decir: “¿Incluye niveles o no? ¿Es invariable o progresiva?”. “¿Somos santificados en el momento que somos justificados o es la santificación una bendición posterior? ¿Cómo se obtiene esta bendición? ¿Por algo hecho para nosotros o por nosotros, o ambos? ¿Cómo podemos saber que hemos sido santificados o cuáles son las características, las evidencias, los frutos?... ¿Santificación y purificación son la misma cosa? ¿Tiene la santificación relación con el alma, el cuerpo o ambos? ¿Qué posición ocupa la santificación en el orden de las bendiciones divinas? ¿Cuál es el nexo entre regeneración y santificación? ¿Cuál es la relación entre justificación y santificación?... ¿Cuál es, exactamente, el lugar de la santificación con respecto a la salvación?, ¿la precede o le sigue? ¿O es una parte integral de ella? ¿Por qué hay tanta diversidad de opiniones sobre estos puntos, tanto que, si acaso, hay dos escritores que traten este tema de la misma manera? Nuestro propósito aquí no es, simplemente, multiplicar las preguntas, sino indicar las muchas facetas de nuestro tema…",1.78,https://www.chapellibrary.org/book/sancfgs/,https://www.chapellibrary.org/api/books/download?code=sancfgs&format=pdf,https://www.chapellibrary.org/api/books/download?code=sancfgs&format=epub,SIM
